subsidy,farmSize,Income,Net_Prod,NCH_Patches,NCH_Strategy,NCH_Efficiency,Income_Dev,HS_Patches
0,0.02,8.468355555555556,8.468355555555556,0.01431111111111111,0.3808000000000001,2.6241770525489696,1.8647422344827584,0.6154666666666667
0,0.02,8.173866666666669,8.173866666666669,0.014755555555555553,0.42760000000000004,4.049486461251167,1.950413544827586,0.5504888888888885
0,0.02,8.649333333333333,8.649333333333333,0.0144,0.2719999999999999,3.08718032103398,1.4583824709359603,0.6609777777777777
0,0.02,8.520800000000001,8.520800000000001,0.014933333333333333,0.3660000000000002,3.280803136182703,1.8574998712643669,0.6215111111111112
0,0.02,8.166222222222222,8.166222222222222,0.01591111111111111,0.36240000000000017,7.0440070767905105,1.8285804492610838,0.5450666666666665
0,0.02,8.652533333333329,8.652533333333329,0.01431111111111111,0.3456000000000001,4.581521659626922,1.7453890574712645,0.653066666666667
0,0.02,8.245511111111108,8.245511111111108,0.014933333333333331,0.4200000000000002,4.141486333927511,1.892918951724138,0.5631999999999999
0,0.02,8.454844444444445,8.454844444444445,0.015111111111111113,0.37120000000000014,3.0084593535119857,1.8334220282430211,0.6071111111111112
0,0.02,8.08311111111111,8.08311111111111,0.014488888888888888,0.4904,5.0014206349206365,1.9584659770114945,0.5127999999999999
0,0.02,8.25128888888889,8.25128888888889,0.01644444444444444,0.3284000000000001,5.881127653345045,1.770599503448276,0.5664888888888888
0,0.02,8.632622222222222,8.632622222222222,0.016266666666666665,0.30600000000000005,2.960324143692565,1.6919361655172414,0.6516444444444445
0,0.02,8.548266666666668,8.548266666666668,0.014044444444444443,0.33359999999999995,2.3489493643611294,1.777862813793104,0.6392888888888889
0,0.02,8.072799999999999,8.072799999999999,0.014755555555555553,0.4699999999999998,3.1924720338141395,2.025182979310345,0.5229333333333335
0,0.02,8.472088888888887,8.472088888888887,0.0152,0.33640000000000014,2.5983613238907366,1.8195529103448271,0.6160888888888891
0,0.02,7.931911111111112,7.931911111111112,0.01555555555555555,0.49600000000000005,4.426168282697694,1.9805078528735633,0.4850666666666665
0,0.02,8.389955555555558,8.389955555555558,0.014044444444444443,0.4139999999999999,4.052805694305696,1.9203693399014776,0.5922666666666668
0,0.02,8.657955555555555,8.657955555555555,0.014933333333333335,0.30799999999999994,3.5208889528883773,1.5377882114942527,0.6614222222222221
0,0.02,8.024711111111111,8.024711111111111,0.014577777777777775,0.38559999999999994,5.4306761762676095,1.884038381609195,0.4992888888888886
0,0.02,8.73342222222222,8.73342222222222,0.015466666666666668,0.29679999999999995,2.1875155768018293,1.6923398344827592,0.6836444444444442
0,0.02,7.801155555555554,7.801155555555554,0.015733333333333332,0.4192000000000003,6.825037273500271,1.9663237977011487,0.44951111111111147
0,0.02,8.076177777777778,8.076177777777778,0.014222222222222221,0.4856000000000001,4.404297046965239,2.004331264367816,0.523288888888889
0,0.02,8.256444444444446,8.256444444444446,0.014488888888888888,0.4268,2.4501720659278208,1.9783944564860427,0.5662222222222222
0,0.02,8.311377777777777,8.311377777777777,0.013866666666666666,0.2872000000000002,2.854649958228906,1.6227326528735624,0.5739555555555551
