subsidy,sizeStdDev,sizeRange,largestPlot,coeffVariation,giniCoeff,Income,Net_Prod,NCH_Patches,NCH_Strategy,NCH_Efficiency,Income_Dev,HS_Patches
0,7.455423082,0.075555556,0.297777778,0.132540855,0.058888889,9.241066666666667,9.241066666666667,0.0144,0.24,7.0456413730803975,0.24164518317503392,0.7572444444444448
0,8.732124598,0.084444444,0.28,0.155237771,0.07,9.488533333333333,9.488533333333333,0.014755555555555555,0.10500000000000001,2.057648108541148,0.27112984685565333,0.8596444444444449
0,7.141428429,0.088888889,0.24,0.15869841,0.072888889,9.265777777777778,9.265777777777778,0.013955555555555556,0.20000000000000007,6.772471628182571,0.3246110069148432,0.7701333333333338
0,7.0,0.08,0.231111111,0.155555556,0.074666667,9.169244444444441,9.169244444444441,0.014666666666666666,0.20400000000000007,3.8891536098310295,0.7355981578682755,0.7595555555555558
0,10.37223859,0.111111111,0.302222222,0.184395353,0.087777778,9.383022222222221,9.383022222222221,0.015111111111111113,0.12500000000000003,2.4119239571797713,0.4153221118884362,0.8288888888888893
0,6.020797289,0.084444444,0.128888889,0.240831892,0.101728395,9.094488888888888,9.094488888888888,0.01333333333333333,0.23999999999999952,4.547646258503401,0.7923401197764754,0.7426666666666663
0,5.25462759,0.088888889,0.128888889,0.233539004,0.101777778,8.43688888888889,8.43688888888889,0.01511111111111111,0.4300000000000002,3.8075200746965447,1.821379142428786,0.5908444444444441
0,4.110649085,0.071111111,0.093333333,0.237504169,0.103931624,8.992088888888889,8.992088888888889,0.013511111111111111,0.26307692307692326,5.0442722166722165,0.9175829322697616,0.7161777777777785
0,4.393426658,0.066666667,0.084444444,0.27336877,0.108253968,8.269866666666664,8.269866666666664,0.014044444444444443,0.4285714285714284,5.693316078658183,1.5749121227438343,0.5389333333333334
0,15.58578412,0.146666667,0.293333333,0.277080607,0.112222222,9.328977777777778,9.328977777777778,0.01511111111111111,0.18500000000000005,6.398664145658263,0.22863785282258065,0.7811555555555559
0,15.64981363,0.151111111,0.297777778,0.278218909,0.114444444,9.629688888888888,9.629688888888888,0.013688888888888891,0.09000000000000001,2.8147844233061625,0.16979598933137688,0.8800888888888894
0,13.09580085,0.146666667,0.244444444,0.291017797,0.119111111,9.668355555555554,9.668355555555554,0.01466666666666667,0.08399999999999999,2.1545380561467518,0.12797898330241192,0.8924444444444449
0,9.005553842,0.12,0.222222222,0.240148102,0.119259259,9.178133333333331,9.178133333333331,0.014666666666666666,0.24333333333333318,5.138533565095535,0.813258405891897,0.7551111111111114
0,4.788717801,0.088888889,0.12,0.255398283,0.122592593,9.332266666666666,9.332266666666666,0.0144,0.14500000000000002,2.957844746501734,0.46476494301128823,0.816355555555556
0,6.204836823,0.097777778,0.128888889,0.275770525,0.127555556,9.142666666666669,9.142666666666669,0.014577777777777776,0.2220000000000001,3.9743024684545487,0.8017666857216299,0.7583999999999994
0,1.622384705,0.035555556,0.04,0.266792152,0.129489489,8.161599999999998,8.161599999999998,0.014311111111111111,0.44864864864864834,3.9647326741358997,1.7955723329507118,0.523111111111111
0,18.85691739,0.173333333,0.297777778,0.335234087,0.13,9.288977777777779,9.288977777777779,0.013244444444444446,0.20000000000000007,5.862699436763952,0.3443414999179925,0.7909333333333337
0,9.731392501,0.111111111,0.222222222,0.2595038,0.131111111,9.419022222222221,9.419022222222221,0.01386666666666667,0.12999999999999992,3.4727575757575755,0.4372822242226294,0.8341333333333338
0,10.60547927,0.137777778,0.177777778,0.329948244,0.137142857,9.099466666666663,9.099466666666663,0.01457777777777778,0.32571428571428523,7.462215839062898,1.0465359373186507,0.7216888888888888
0,3.67617814,0.08,0.111111111,0.34310996,0.139259259,8.992266666666664,8.992266666666664,0.015377777777777778,0.25809523809523816,3.658272695105493,1.0309695279273514,0.7238222222222225
0,6.239536696,0.111111111,0.115555556,0.33277529,0.141851852,8.409777777777776,8.409777777777776,0.01377777777777778,0.41,5.587168028767571,1.6216437466854132,0.567911111111111
0,2.801098686,0.071111111,0.075555556,0.336131842,0.142880658,9.497244444444444,9.497244444444444,0.0144,0.13777777777777775,3.4593986013986013,0.28112616441180954,0.8404444444444449
0,4.298102396,0.102222222,0.12,0.362950869,0.147368421,8.482666666666665,8.482666666666665,0.014311111111111111,0.3894736842105261,4.512503965796845,1.5117680349813312,0.6023111111111108
0,19.36276495,0.195555556,0.32,0.344226933,0.147777778,9.277333333333333,9.277333333333333,0.013866666666666666,0.18000000000000005,5.208911853728927,0.4544926075268817,0.7864888888888892
0,8.757649717,0.111111111,0.16,0.311383101,0.153888889,9.225688888888888,9.225688888888888,0.01448888888888889,0.25500000000000006,5.99605772005772,0.7733949867257911,0.7662222222222228
0,2.923391607,0.088888889,0.093333333,0.454749806,0.155174603,8.025333333333334,8.025333333333334,0.014044444444444444,0.4937142857142858,4.621156667893509,1.728244509232264,0.5003555555555557
0,6.154082163,0.093333333,0.133333333,0.300866239,0.156767677,9.357155555555556,9.357155555555556,0.014844444444444447,0.20545454545454547,7.572031397174254,0.23703173332436714,0.7815111111111115
0,14.01071019,0.164444444,0.208888889,0.373618938,0.159259259,9.591999999999999,9.591999999999999,0.015288888888888887,0.09999999999999998,3.288830196097638,0.16303204623062778,0.868355555555556
0,7.516648189,0.102222222,0.16,0.300665928,0.16,9.40951111111111,9.40951111111111,0.015022222222222225,0.15111111111111103,4.264200382563174,0.29286914818474574,0.8208888888888893
0,8.488554385,0.151111111,0.155555556,0.377269084,0.161333333,9.1792,9.1792,0.0136,0.2260000000000001,4.22714824391295,0.7995409906325552,0.754488888888889
0,4.206088025,0.075555556,0.088888889,0.317793317,0.161568627,9.07431111111111,9.07431111111111,0.014755555555555556,0.2682352941176471,5.690925335273161,0.9556272170396938,0.7367999999999999
0,19.18984106,0.2,0.36,0.34115273,0.163333333,9.552533333333333,9.552533333333333,0.014755555555555555,0.12000000000000002,3.8414837892103613,0.1775570987654321,0.853955555555556
0,20.13703057,0.204444444,0.244444444,0.447489568,0.165333333,9.154399999999997,9.154399999999997,0.014044444444444443,0.28400000000000014,5.160351737693201,0.8780872676450032,0.751466666666667
0,5.694608979,0.111111111,0.128888889,0.379640599,0.167111111,8.45528888888889,8.45528888888889,0.013955555555555558,0.43333333333333324,6.3075088115545785,1.6861355048992774,0.5840888888888891
0,4.781474668,0.066666667,0.084444444,0.340015976,0.1675,7.914844444444446,7.914844444444446,0.01511111111111111,0.5112499999999996,4.874616543587131,1.8745158534356727,0.45146666666666696
0,3.79136636,0.093333333,0.102222222,0.370711377,0.167878788,8.420088888888891,8.420088888888891,0.014311111111111111,0.3909090909090906,4.81991028295376,1.6573608543211493,0.5840000000000003
0,11.33473381,0.151111111,0.195555556,0.352636163,0.168888889,8.811111111111112,8.811111111111112,0.014222222222222223,0.2885714285714286,7.206483428757623,0.7949820732857921,0.6726222222222226
0,10.85400957,0.142222222,0.2,0.337680298,0.17015873,9.108622222222223,9.108622222222223,0.014666666666666666,0.2,5.191888711350321,0.5516587567022351,0.754666666666667
